investor_id,avg_gap_days,at_risk
INV003812,39.7,True
INV003813,58.71,True
INV003814,82.0,True
INV003815,42.18,True
INV003816,90.33,True
INV003817,85.8,True
INV003818,124.0,True
INV003819,51.75,True
INV003820,105.5,True
INV003821,79.33,True
INV003822,41.12,True
INV003823,47.83,True
INV003824,39.0,True
INV003825,58.0,True
INV003826,134.5,True
INV003827,0.0,False
INV003828,25.0,False
INV003829,40.18,True
INV003830,47.33,True
INV003831,0.0,False
INV003832,61.57,True
INV003833,39.4,True
INV003834,68.2,True
INV003835,61.33,True
INV003836,70.0,True
INV003837,287.0,True
INV003838,159.5,True
INV003839,139.0,True
INV003840,64.5,True
INV003841,35.0,False
INV003842,156.5,True
INV003843,0.0,False
INV003844,44.0,True
INV003845,55.33,True
INV003846,70.0,True
INV003847,43.82,True
INV003848,43.5,True
INV003849,55.14,True
INV003850,0.0,False
INV003851,38.0,True
INV003852,136.5,True
INV003853,57.25,True
INV003854,64.25,True
INV003855,62.8,True
INV003856,52.25,True
INV003857,50.33,True
INV003858,85.5,True
INV003859,65.25,True
INV003860,49.8,True
INV003861,0.0,False
INV003862,45.88,True
INV003863,471.0,True
INV003864,141.0,True
INV003865,56.78,True
INV003866,79.0,True
INV003867,86.67,True
INV003868,54.75,True
INV003869,109.25,True
INV003870,81.0,True
INV003871,100.0,True
INV003872,36.3,True
INV003873,150.33,True
INV003874,47.12,True
INV003875,0.0,False
INV003876,50.0,True
INV003877,49.8,True
INV003878,43.25,True
INV003879,243.0,True
INV003880,68.57,True
INV003881,0.0,False
INV003882,69.33,True
INV003883,30.71,False
INV003884,70.0,True
INV003885,59.67,True
INV003886,0.0,False
INV003887,53.0,True
INV003888,53.67,True
INV003889,159.0,True
INV003890,34.0,False
INV003891,55.25,True
INV003892,45.18,True
INV003893,154.0,True
INV003894,54.88,True
INV003895,142.0,True
INV003896,59.0,True
INV003897,71.6,True
INV003898,130.67,True
INV003899,52.25,True
INV003900,95.5,True
INV003901,41.67,True
INV003902,54.11,True
INV003903,35.2,True
INV003904,91.25,True
INV003905,62.5,True
INV003906,49.6,True
INV003907,48.43,True
INV003908,47.12,True
INV003909,51.43,True
INV003910,54.43,True
INV003911,64.57,True
INV003912,58.88,True
INV003913,61.43,True
INV003914,51.0,True
INV003915,272.0,True
INV003916,41.78,True
INV003917,294.0,True
INV003918,39.55,True
INV003919,130.33,True
INV003920,42.55,True
INV003921,90.0,True
INV003922,63.0,True
INV003923,43.0,True
INV003924,231.0,True
INV003925,68.33,True
INV003926,68.29,True
INV003927,182.0,True
INV003928,87.25,True
INV003929,67.0,True
INV003930,0.0,False
INV003931,84.25,True
INV003932,76.33,True
INV003933,0.0,False
INV003934,145.0,True
INV003935,262.0,True
INV003936,41.0,True
INV003937,91.25,True
INV003938,38.3,True
INV003939,159.0,True
INV003940,41.82,True
INV003941,102.0,True
INV003942,70.29,True
INV003943,34.0,False
INV003944,166.0,True
INV003945,41.7,True
INV003946,53.12,True
INV003947,56.5,True
INV003948,32.75,False
INV003949,71.5,True
INV003950,54.5,True
INV003951,61.62,True
INV003952,43.62,True
INV003953,246.5,True
INV003954,79.25,True
INV003955,78.5,True
INV003956,92.0,True
INV003957,50.0,True
INV003958,42.82,True
INV003959,75.0,True
INV003960,76.0,True
INV003961,47.3,True
INV003962,48.1,True
INV003963,48.67,True
INV003964,41.91,True
INV003965,0.0,False
INV003966,61.0,True
INV003967,63.5,True
INV003968,51.33,True
INV003969,175.0,True
INV003970,48.11,True
INV003971,81.0,True
INV003972,52.62,True
INV003973,52.0,True
INV003974,44.55,True
INV003975,41.6,True
INV003976,88.25,True
INV003977,61.71,True
INV003978,53.0,True
INV003979,35.64,True
INV003980,155.0,True
INV003981,45.11,True
INV003982,62.17,True
INV003983,121.67,True
INV003984,37.0,True
INV003985,77.5,True
INV003986,61.17,True
INV003987,52.0,True
INV003988,221.0,True
INV003989,50.88,True
INV003990,184.5,True
INV003991,286.0,True
INV003992,84.6,True
INV003993,57.75,True
INV003994,0.0,False
INV003995,50.6,True
INV003996,59.5,True
INV003997,59.86,True
INV003998,154.67,True
INV003999,160.0,True
INV004000,0.0,False
INV004001,33.22,False
INV004002,127.67,True
INV004003,43.38,True
INV004004,34.18,False
INV004005,49.9,True
INV004006,29.56,False
INV004007,46.25,True
INV004008,112.67,True
INV004009,49.67,True
INV004010,0.0,False
INV004011,70.33,True
INV004012,109.75,True
INV004013,0.0,False
INV004014,49.5,True
INV004015,47.1,True
INV004016,72.75,True
INV004017,31.3,False
INV004018,80.33,True
INV004019,69.86,True
INV004020,0.0,False
INV004021,0.0,False
INV004022,177.0,True
INV004023,52.0,True
INV004024,36.09,True
INV004025,62.2,True
INV004026,63.0,True
INV004027,75.0,True
INV004028,45.22,True
INV004029,0.0,False
INV004030,70.14,True
INV004031,72.0,True
INV004032,55.57,True
INV004033,56.25,True
INV004034,224.0,True
INV004035,51.33,True
INV004036,61.6,True
INV004037,53.29,True
INV004038,44.27,True
INV004039,198.0,True
INV004040,72.0,True
INV004041,138.33,True
INV004042,78.33,True
INV004043,100.75,True
INV004044,80.6,True
INV004045,45.5,True
INV004046,145.0,True
INV004047,63.0,True
INV004048,310.0,True
INV004049,32.3,False
INV004050,56.0,True
INV004051,48.67,True
INV004052,80.67,True
INV004053,159.0,True
INV004054,54.33,True
INV004055,0.0,False
INV004056,135.33,True
INV004057,13.5,False
INV004058,83.8,True
INV004059,250.5,True
INV004060,209.0,True
INV004061,100.0,True
INV004062,128.67,True
INV004063,36.0,True
INV004064,41.64,True
INV004065,99.67,True
INV004066,50.11,True
INV004067,53.0,True
INV004068,98.5,True
INV004069,48.5,True
INV004070,36.91,True
INV004071,75.2,True
INV004072,137.0,True
INV004073,62.5,True
INV004074,47.0,True
INV004075,69.5,True
INV004076,76.2,True
INV004077,87.0,True
INV004078,53.38,True
INV004079,50.67,True
INV004080,62.71,True
INV004081,165.0,True
INV004082,40.67,True
INV004083,15.0,False
INV004084,51.17,True
INV004085,51.67,True
INV004086,179.0,True
INV004087,77.33,True
INV004088,238.5,True
INV004089,49.25,True
INV004090,122.5,True
INV004091,41.4,True
INV004092,350.0,True
INV004093,0.0,False
INV004094,66.0,True
INV004095,111.67,True
INV004096,48.5,True
INV004097,101.67,True
INV004098,41.57,True
INV004099,38.11,True
INV004100,38.9,True
INV004101,187.5,True
INV004102,79.83,True
INV004103,84.0,True
INV004104,53.12,True
INV004105,94.0,True
INV004106,55.8,True
INV004107,58.5,True
INV004108,52.5,True
INV004109,68.33,True
INV004110,66.0,True
INV004111,146.5,True
INV004112,34.5,False
INV004113,104.0,True
INV004114,31.5,False
INV004115,103.67,True
INV004116,49.4,True
INV004117,20.2,False
INV004118,49.88,True
INV004119,64.0,True
INV004120,95.0,True
INV004121,103.0,True
INV004122,136.0,True
INV004123,85.0,True
INV004124,43.89,True
INV004125,44.82,True
INV004126,150.0,True
INV004127,63.25,True
INV004128,45.0,True
INV004129,175.0,True
INV004130,65.67,True
INV004131,65.5,True
INV004132,78.2,True
INV004133,91.75,True
INV004134,39.29,True
INV004135,41.0,True
INV004136,0.0,False
INV004137,19.44,False
INV004138,48.44,True
INV004139,127.67,True
INV004140,68.57,True
INV004141,0.0,False
INV004142,60.5,True
INV004143,53.89,True
INV004144,82.0,True
INV004145,33.1,False
INV004146,49.0,True
INV004147,61.0,True
INV004148,50.88,True
INV004149,61.5,True
INV004150,179.0,True
INV004151,45.09,True
INV004152,60.83,True
INV004153,42.0,True
INV004154,46.73,True
INV004155,0.0,False
INV004156,0.0,False
INV004157,71.75,True
INV004158,0.0,False
INV004159,59.25,True
INV004160,112.25,True
INV004161,88.8,True
INV004162,87.75,True
INV004163,46.5,True
INV004164,115.5,True
INV004165,69.33,True
INV004166,88.67,True
INV004167,35.0,False
INV004168,37.0,True
INV004169,108.5,True
INV004170,0.0,False
INV004171,96.0,True
INV004172,49.0,True
INV004173,71.29,True
INV004174,60.5,True
INV004175,67.86,True
INV004176,50.0,True
INV004177,35.33,True
INV004178,117.75,True
INV004179,39.56,True
INV004180,13.0,False
INV004181,66.71,True
INV004182,43.5,True
INV004183,23.33,False
INV004184,40.22,True
INV004185,49.8,True
INV004186,41.5,True
INV004187,57.0,True
INV004188,19.0,False
INV004189,137.5,True
INV004190,72.6,True
INV004191,48.7,True
INV004192,9.5,False
INV004193,87.0,True
INV004194,111.0,True
INV004195,83.33,True
INV004196,52.22,True
INV004197,142.33,True
INV004198,168.0,True
INV004199,48.5,True
INV004200,114.5,True
INV004201,43.17,True
INV004202,47.62,True
INV004203,51.78,True
INV004204,72.0,True
INV004205,51.5,True
INV004206,394.0,True
INV004207,93.5,True
INV004208,45.88,True
INV004209,221.0,True
INV004210,48.8,True
INV004211,221.5,True
INV004212,52.0,True
INV004213,31.0,False
INV004214,101.0,True
INV004215,40.0,True
INV004216,70.29,True
INV004217,33.0,False
INV004218,0.0,False
INV004219,0.0,False
INV004220,73.0,True
INV004221,418.0,True
INV004222,58.0,True
INV004223,43.36,True
INV004224,43.83,True
INV004225,43.71,True
INV004226,53.44,True
INV004227,42.0,True
INV004228,48.22,True
INV004229,155.5,True
INV004230,53.56,True
INV004231,39.64,True
INV004232,32.45,False
INV004233,70.5,True
INV004234,122.0,True
INV004235,25.0,False
INV004236,139.5,True
INV004237,65.57,True
INV004238,27.5,False
INV004239,53.5,True
INV004240,101.25,True
INV004241,43.91,True
INV004242,133.0,True
INV004243,38.64,True
INV004244,92.5,True
INV004245,0.0,False
INV004246,45.2,True
INV004247,59.38,True
INV004248,62.86,True
INV004249,187.0,True
INV004250,74.4,True
INV004251,0.0,False
INV004252,58.14,True
INV004253,100.8,True
INV004254,59.75,True
INV004255,202.0,True
INV004256,152.67,True
INV004257,89.2,True
INV004258,43.2,True
INV004259,144.67,True
INV004260,144.0,True
INV004261,118.5,True
INV004262,73.0,True
INV004263,91.2,True
INV004264,53.71,True
INV004265,70.17,True
INV004266,37.1,True
INV004267,38.36,True
INV004268,73.67,True
INV004269,261.0,True
INV004270,49.5,True
INV004271,41.55,True
INV004272,35.0,False
INV004273,75.8,True
INV004274,48.2,True
INV004275,159.0,True
INV004276,20.25,False
INV004277,112.25,True
INV004278,34.18,False
INV004279,35.2,True
INV004280,72.67,True
INV004281,45.3,True
INV004282,48.56,True
INV004283,35.5,True
INV004284,68.0,True
INV004285,46.6,True
INV004286,123.5,True
INV004287,45.57,True
INV004288,41.73,True
INV004289,41.73,True
INV004290,44.64,True
INV004291,138.67,True
INV004292,0.0,False
INV004293,48.44,True
INV004294,63.14,True
INV004295,42.27,True
INV004296,51.1,True
INV004297,44.0,True
INV004298,43.71,True
INV004299,49.1,True
INV004300,32.8,False
INV004301,133.33,True
INV004302,64.33,True
INV004303,45.5,True
INV004304,80.0,True
INV004305,103.25,True
INV004306,43.22,True
INV004307,50.5,True
INV004308,56.44,True
INV004309,0.0,False
INV004310,79.6,True
INV004311,82.25,True
INV004312,146.0,True
INV004313,50.33,True
INV004314,51.88,True
INV004315,70.0,True
INV004316,33.0,False
INV004317,172.0,True
INV004318,49.75,True
INV004319,44.0,True
INV004320,83.4,True
INV004321,33.6,False
INV004322,58.0,True
INV004323,0.0,False
INV004324,42.36,True
INV004325,22.0,False
INV004326,32.82,False
INV004327,0.0,False
INV004328,143.33,True
INV004329,80.6,True
INV004330,142.67,True
INV004331,177.0,True
INV004332,45.3,True
INV004333,39.33,True
INV004334,76.4,True
INV004335,56.38,True
INV004336,71.33,True
INV004337,74.4,True
INV004338,40.0,True
INV004339,56.5,True
INV004340,62.5,True
INV004341,56.14,True
INV004342,77.6,True
INV004343,40.09,True
INV004344,150.33,True
INV004345,36.55,True
INV004346,67.4,True
INV004347,47.43,True
INV004348,42.8,True
INV004349,47.9,True
INV004350,78.5,True
INV004351,178.5,True
INV004352,79.8,True
INV004353,50.38,True
INV004354,59.6,True
INV004355,126.0,True
INV004356,38.67,True
INV004357,56.33,True
INV004358,41.45,True
INV004359,118.5,True
INV004360,58.5,True
INV004361,47.89,True
INV004362,41.8,True
INV004363,53.33,True
INV004364,44.78,True
INV004365,41.82,True
INV004366,44.57,True
INV004367,79.5,True
INV004368,64.8,True
INV004369,45.88,True
INV004370,39.5,True
INV004371,117.0,True
INV004372,33.91,False
INV004373,0.0,False
INV004374,53.56,True
INV004375,83.6,True
INV004376,39.73,True
INV004377,89.0,True
INV004378,81.17,True
INV004379,56.43,True
INV004380,96.8,True
INV004381,70.33,True
INV004382,261.0,True
INV004383,0.0,False
INV004384,52.75,True
INV004385,0.0,False
INV004386,61.5,True
INV004387,113.67,True
INV004388,42.73,True
INV004389,27.0,False
INV004390,133.0,True
INV004391,49.0,True
INV004392,50.22,True
INV004393,45.83,True
INV004394,121.67,True
INV004395,113.0,True
INV004396,0.0,False
INV004397,0.0,False
INV004398,93.0,True
INV004399,124.5,True
INV004400,39.0,True
INV004401,61.12,True
INV004402,173.0,True
INV004403,45.56,True
INV004404,108.33,True
INV004405,0.0,False
INV004406,74.0,True
INV004407,43.5,True
INV004408,63.67,True
INV004409,0.0,False
INV004410,37.18,True
INV004411,53.38,True
INV004412,70.57,True
INV004413,48.3,True
INV004414,41.89,True
INV004415,135.0,True
INV004416,0.0,False
INV004417,83.33,True
INV004418,39.5,True
INV004419,78.0,True
INV004420,108.75,True
INV004421,56.75,True
INV004422,458.0,True
INV004423,68.0,True
INV004424,101.0,True
INV004425,109.33,True
INV004426,86.67,True
INV004427,46.18,True
INV004428,37.3,True
INV004429,17.0,False
INV004430,122.0,True
INV004431,0.0,False
INV004432,177.0,True
INV004433,69.0,True
INV004434,45.73,True
INV004435,129.33,True
INV004436,53.86,True
INV004437,51.29,True
INV004438,89.0,True
INV004439,57.8,True
INV004440,67.8,True
INV004441,92.25,True
INV004442,41.6,True
INV004443,42.0,True
INV004444,24.0,False
INV004445,85.2,True
INV004446,45.1,True
INV004447,33.22,False
INV004448,49.29,True
INV004449,86.67,True
INV004450,33.91,False
INV004451,60.43,True
INV004452,48.6,True
INV004453,52.25,True
INV004454,49.2,True
INV004455,33.36,False
INV004456,162.0,True
INV004457,47.7,True
INV004458,29.4,False
INV004459,39.5,True
INV004460,34.0,False
INV004461,32.38,False
INV004462,203.5,True
INV004463,52.67,True
INV004464,53.57,True
INV004465,44.8,True
INV004466,51.33,True
INV004467,48.57,True
INV004468,57.62,True
INV004469,172.5,True
INV004470,0.0,False
INV004471,148.0,True
INV004472,49.9,True
INV004473,48.89,True
INV004474,66.67,True
INV004475,40.7,True
INV004476,56.75,True
INV004477,45.67,True
INV004478,107.5,True
INV004479,71.0,True
INV004480,0.0,False
INV004481,31.75,False
INV004482,70.29,True
INV004483,83.6,True
INV004484,35.22,True
INV004485,57.0,True
INV004486,77.0,True
INV004487,19.67,False
INV004488,111.75,True
INV004489,64.75,True
INV004490,71.5,True
INV004491,118.5,True
INV004492,61.33,True
INV004493,50.3,True
INV004494,142.0,True
INV004495,67.71,True
INV004496,49.7,True
INV004497,45.64,True
INV004498,76.33,True
INV004499,0.0,False
INV004500,76.0,True
INV004501,18.0,False
INV004502,44.7,True
INV004503,48.0,True
INV004504,42.89,True
INV004505,43.0,True
INV004506,96.75,True
INV004507,0.0,False
INV004508,42.6,True
INV004509,81.6,True
INV004510,78.67,True
INV004511,66.83,True
INV004512,0.0,False
INV004513,53.44,True
INV004514,84.8,True
INV004515,50.14,True
INV004516,123.5,True
INV004517,61.86,True
INV004518,70.83,True
INV004519,68.67,True
INV004520,65.0,True
INV004521,33.0,False
INV004522,93.8,True
INV004523,48.44,True
INV004524,148.33,True
INV004525,120.67,True
INV004526,37.89,True
INV004527,50.88,True
INV004528,54.0,True
INV004529,65.71,True
INV004530,45.33,True
INV004531,47.56,True
INV004532,59.0,True
INV004533,53.71,True
INV004534,49.38,True
INV004535,446.0,True
INV004536,90.0,True
INV004537,81.0,True
INV004538,0.0,False
INV004539,54.0,True
INV004540,33.45,False
INV004541,0.0,False
INV004542,32.6,False
INV004543,128.5,True
INV004544,48.88,True
INV004545,42.0,True
INV004546,103.0,True
INV004547,41.1,True
INV004548,99.8,True
INV004549,67.8,True
INV004550,0.0,False
INV004551,46.75,True
INV004552,306.0,True
INV004553,56.12,True
INV004554,56.67,True
INV004555,42.0,True
INV004556,278.0,True
INV004557,108.0,True
INV004558,97.0,True
INV004559,173.0,True
INV004560,43.0,True
INV004561,186.5,True
INV004562,52.38,True
INV004563,55.89,True
INV004564,356.0,True
INV004565,77.83,True
INV004566,76.5,True
INV004567,76.33,True
INV004568,59.5,True
INV004569,123.0,True
INV004570,97.5,True
INV004571,0.0,False
INV004572,0.0,False
INV004573,52.25,True
INV004574,36.55,True
INV004575,165.0,True
INV004576,60.86,True
INV004577,0.0,False
INV004578,58.4,True
INV004579,31.0,False
INV004580,0.0,False
INV004581,63.12,True
INV004582,50.5,True
INV004583,78.67,True
INV004584,34.25,False
INV004585,106.75,True
INV004586,71.0,True
INV004587,71.83,True
INV004588,151.0,True
INV004589,47.33,True
INV004590,204.0,True
INV004591,48.5,True
INV004592,45.75,True
INV004593,48.0,True
INV004594,43.27,True
INV004595,37.38,True
INV004596,68.75,True
INV004597,0.0,False
INV004598,38.27,True
INV004599,112.0,True
INV004600,48.4,True
INV004601,155.67,True
INV004602,43.36,True
INV004603,0.0,False
INV004604,69.75,True
INV004605,49.3,True
INV004606,43.29,True
INV004607,49.0,True
INV004608,42.78,True
INV004609,81.8,True
INV004610,159.0,True
INV004611,33.4,False
INV004612,169.0,True
INV004613,0.0,False
INV004614,49.75,True
INV004615,383.0,True
INV004616,69.43,True
INV004617,43.18,True
INV004618,57.0,True
INV004619,45.67,True
INV004620,196.0,True
INV004621,39.45,True
INV004622,117.75,True
INV004623,61.6,True
INV004624,0.0,False
INV004625,48.2,True
INV004626,72.2,True
INV004627,48.62,True
INV004628,0.0,False
INV004629,41.09,True
INV004630,36.82,True
INV004631,47.0,True
INV004632,120.0,True
INV004633,45.09,True
INV004634,65.6,True
INV004635,44.0,True
INV004636,41.3,True
INV004637,131.33,True
INV004638,43.1,True
INV004639,57.86,True
INV004640,42.2,True
INV004641,37.67,True
INV004642,65.83,True
INV004643,37.0,True
INV004644,49.5,True
INV004645,148.5,True
INV004646,48.38,True
INV004647,54.88,True
INV004648,39.67,True
INV004649,120.33,True
INV004650,44.89,True
INV004651,47.78,True
INV004652,55.0,True
INV004653,70.43,True
INV004654,64.71,True
INV004655,56.71,True
INV004656,80.5,True
INV004657,144.5,True
INV004658,0.0,False
INV004659,44.0,True
INV004660,72.17,True
INV004661,48.8,True
INV004662,184.0,True
INV004663,5.0,False
INV004664,62.83,True
INV004665,46.33,True
INV004666,70.2,True
INV004667,95.33,True
INV004668,145.0,True
INV004669,58.4,True
INV004670,0.0,False
INV004671,0.0,False
INV004672,44.4,True
INV004673,46.14,True
INV004674,130.0,True
INV004675,0.0,False
INV004676,143.5,True
INV004677,112.0,True
INV004678,82.67,True
INV004679,110.0,True
INV004680,40.43,True
INV004681,118.0,True
INV004682,33.8,False
INV004683,253.0,True
INV004684,201.0,True
INV004685,0.0,False
INV004686,40.0,True
INV004687,62.0,True
INV004688,45.0,True
INV004689,48.0,True
INV004690,0.0,False
INV004691,54.38,True
INV004692,44.82,True
INV004693,59.14,True
INV004694,73.17,True
INV004695,55.33,True
INV004696,70.25,True
INV004697,237.0,True
INV004698,102.0,True
INV004699,83.0,True
INV004700,75.25,True
INV004701,46.8,True
INV004702,131.67,True
INV004703,110.75,True
INV004704,43.09,True
INV004705,102.5,True
INV004706,0.0,False
INV004707,0.0,False
INV004708,0.0,False
INV004709,67.4,True
INV004710,0.0,False
INV004711,54.38,True
INV004712,37.2,True
INV004713,83.0,True
INV004714,181.0,True
INV004715,48.71,True
INV004716,55.5,True
INV004717,123.75,True
INV004718,64.0,True
INV004719,38.6,True
INV004720,52.14,True
INV004721,232.0,True
INV004722,54.25,True
INV004723,99.0,True
INV004724,68.0,True
INV004725,121.0,True
INV004726,227.0,True
INV004727,203.0,True
INV004728,68.5,True
INV004729,94.5,True
INV004730,148.5,True
INV004731,55.67,True
INV004732,0.0,False
INV004733,37.55,True
INV004734,61.5,True
INV004735,94.8,True
INV004736,117.67,True
INV004737,44.64,True
INV004738,46.6,True
INV004739,59.88,True
INV004740,100.75,True
INV004741,50.44,True
INV004742,60.67,True
INV004743,250.5,True
INV004744,46.62,True
INV004745,54.14,True
INV004746,458.0,True
INV004747,92.8,True
INV004748,59.43,True
INV004749,136.67,True
INV004750,101.25,True
INV004751,145.33,True
INV004752,57.33,True
INV004753,39.0,True
INV004754,58.71,True
INV004755,40.78,True
INV004756,47.2,True
INV004757,0.0,False
INV004758,124.33,True
INV004759,183.0,True
INV004760,63.33,True
INV004761,41.0,True
INV004762,0.0,False
INV004763,45.55,True
INV004764,41.5,True
INV004765,111.5,True
INV004766,0.0,False
INV004767,83.0,True
INV004768,22.0,False
INV004769,57.57,True
INV004770,46.64,True
INV004771,75.67,True
INV004772,68.5,True
INV004773,0.0,False
INV004774,53.38,True
INV004775,159.67,True
INV004776,51.0,True
INV004777,164.5,True
INV004778,68.75,True
INV004779,180.5,True
INV004780,41.18,True
INV004781,100.25,True
INV004782,0.0,False
INV004783,106.33,True
INV004784,84.8,True
INV004785,62.14,True
INV004786,119.25,True
INV004787,54.78,True
INV004788,124.5,True
INV004789,0.0,False
INV004790,35.25,True
INV004791,119.75,True
INV004792,131.5,True
INV004793,285.0,True
INV004794,52.11,True
INV004795,56.0,True
INV004796,28.83,False
INV004797,50.5,True
INV004798,53.0,True
INV004799,76.0,True
INV004800,110.0,True
INV004801,81.4,True
INV004802,36.0,True
INV004803,83.2,True
INV004804,37.09,True
INV004805,36.38,True
INV004806,93.0,True
INV004807,51.56,True
INV004808,75.67,True
INV004809,94.0,True
INV004810,137.5,True
INV004811,40.36,True
INV004812,50.6,True
INV004813,40.7,True
INV004814,99.33,True
INV004815,199.0,True
INV004816,89.33,True
INV004817,95.2,True
INV004818,44.0,True
INV004819,42.1,True
INV004820,59.75,True
INV004821,30.89,False
INV004822,44.11,True
INV004823,51.75,True
INV004824,190.0,True
INV004825,46.67,True
INV004826,44.3,True
INV004827,63.67,True
INV004828,49.67,True
INV004829,67.0,True
INV004830,70.8,True
INV004831,83.83,True
INV004832,129.0,True
INV004833,42.45,True
INV004834,34.33,False
INV004835,60.5,True
INV004836,48.22,True
INV004837,74.5,True
INV004838,0.0,False
INV004839,110.5,True
INV004840,39.27,True
INV004841,52.44,True
INV004842,46.33,True
INV004843,50.86,True
INV004844,44.44,True
INV004845,47.2,True
INV004846,59.5,True
INV004847,55.12,True
INV004848,45.3,True
INV004849,39.0,True
INV004850,38.36,True
INV004851,65.67,True
INV004852,105.75,True
INV004853,57.5,True
INV004854,96.0,True
INV004855,34.1,False
INV004856,81.5,True
INV004857,70.33,True
INV004858,67.0,True
INV004859,0.0,False
INV004860,49.0,True
INV004861,159.0,True
INV004862,273.0,True
INV004863,47.11,True
INV004864,38.45,True
INV004865,45.8,True
INV004866,36.89,True
INV004867,100.5,True
INV004868,36.09,True
INV004869,23.67,False
INV004870,34.0,False
INV004871,45.91,True
INV004872,199.0,True
INV004873,0.0,False
INV004874,46.78,True
INV004875,58.62,True
INV004876,82.0,True
INV004877,80.5,True
INV004878,0.0,False
INV004879,0.0,False
INV004880,58.2,True
INV004881,99.75,True
INV004882,69.5,True
INV004883,58.0,True
INV004884,124.0,True
INV004885,42.82,True
INV004886,65.8,True
INV004887,57.14,True
INV004888,53.5,True
INV004889,44.7,True
INV004890,118.33,True
INV004891,43.0,True
INV004892,58.29,True
INV004893,27.0,False
INV004894,55.75,True
INV004895,81.67,True
INV004896,39.73,True
INV004897,0.0,False
INV004898,321.0,True
INV004899,67.0,True
INV004900,42.29,True
INV004901,41.5,True
INV004902,190.5,True
INV004903,86.2,True
INV004904,101.0,True
INV004905,295.0,True
INV004906,95.0,True
INV004907,84.0,True
INV004908,74.4,True
INV004909,0.0,False
INV004910,47.67,True
INV004911,34.73,False
INV004912,116.0,True
INV004913,48.33,True
INV004914,60.88,True
INV004915,56.89,True
INV004916,54.11,True
INV004917,59.29,True
INV004918,55.11,True
INV004919,50.5,True
INV004920,69.5,True
INV004921,0.0,False
INV004922,39.0,True
INV004923,81.0,True
INV004924,53.11,True
INV004925,51.0,True
INV004926,43.64,True
INV004927,39.18,True
INV004928,21.0,False
INV004929,113.0,True
INV004930,75.0,True
INV004931,213.0,True
INV004932,52.25,True
INV004933,45.33,True
INV004934,47.14,True
INV004935,51.0,True
INV004936,0.0,False
INV004937,306.0,True
INV004938,70.0,True
INV004939,38.82,True
INV004940,160.0,True
INV004941,0.0,False
INV004942,25.6,False
INV004943,99.25,True
INV004944,108.33,True
INV004945,58.38,True
INV004946,244.0,True
INV004947,44.56,True
INV004948,54.71,True
INV004949,34.33,False
INV004950,73.17,True
INV004951,73.6,True
INV004952,66.75,True
INV004953,44.78,True
INV004954,102.5,True
INV004955,76.67,True
INV004956,41.4,True
INV004957,68.57,True
INV004958,62.71,True
INV004959,44.25,True
INV004960,47.75,True
INV004961,59.12,True
INV004962,38.78,True
INV004963,73.33,True
INV004964,105.0,True
INV004965,168.0,True
INV004966,91.0,True
INV004967,57.86,True
INV004968,24.5,False
INV004969,46.0,True
INV004970,68.5,True
INV004971,81.67,True
INV004972,84.8,True
INV004973,44.0,True
INV004974,36.7,True
INV004975,0.0,False
INV004976,0.0,False
INV004977,130.0,True
INV004978,55.12,True
INV004979,96.75,True
INV004980,57.71,True
INV004981,43.09,True
INV004982,52.0,True
INV004983,41.56,True
INV004984,41.09,True
INV004985,104.5,True
INV004986,69.71,True
INV004987,75.75,True
INV004988,221.5,True
INV004989,61.71,True
INV004990,51.5,True
INV004991,105.0,True
INV004992,44.45,True
INV004993,74.33,True
INV004994,86.0,True
INV004995,56.5,True
INV004996,41.7,True
INV004997,48.2,True
INV004998,80.2,True
INV004999,54.88,True
INV005000,0.0,False
